1,1,243.54,353.3,83.4,159.03000000000003,1,1,1.0
1,2,425.92,353.3,61.15999999999997,171.25999999999993,1,1,1.0
1,3,531.56,347.74,58.940000000000055,137.89999999999998,1,1,1.0
1,4,600.51,361.08,70.06000000000006,162.37000000000006,1,1,1.0
1,5,929.69,361.08,77.83999999999992,176.82,1,1,1.0
1,6,698.38,349.96,65.61000000000001,140.12,1,1,1.0
1,7,795.13,361.08,66.72000000000003,130.12,1,1,1.0
2,1,244.43,353.74,83.39999999999998,159.02999999999997,1,1,1.0
2,2,426.58,353.3,61.170000000000016,171.25999999999993,1,1,1.0
2,3,531.9,347.74,58.940000000000055,137.89999999999998,1,1,1.0
2,4,598.46,361.08,70.05999999999995,162.37000000000006,1,1,1.0
2,5,930.02,363.19,77.96000000000004,174.59999999999997,1,1,1.0
2,6,697.49,349.96,65.61000000000001,140.12,1,1,1.0
2,7,794.57,360.97,66.71999999999991,130.10999999999996,1,1,1.0
3,1,245.32,354.19,83.40000000000003,159.02000000000004,1,1,1.0
3,2,427.25,353.3,61.170000000000016,171.25999999999993,1,1,1.0
3,3,532.23,347.74,58.93999999999994,137.89999999999998,1,1,1.0
3,4,596.4,361.08,70.06000000000006,162.37000000000006,1,1,1.0
3,5,930.35,365.31,78.06999999999994,172.36999999999995,1,1,1.0
3,6,696.6,349.96,65.61000000000001,140.12,1,1,1.0
3,7,794.01,360.86,66.73000000000002,130.11,1,1,1.0
4,1,246.21,354.63,83.4,159.02999999999997,1,1,1.0
4,2,427.92,353.3,61.15999999999997,171.25999999999993,1,1,1.0
4,3,532.56,347.74,58.940000000000055,137.89999999999998,1,1,1.0
4,4,594.34,361.08,70.05999999999995,162.37000000000006,1,1,1.0
4,5,930.68,367.42,78.19000000000005,170.15000000000003,1,1,1.0
4,6,695.71,349.96,65.61000000000001,140.12,1,1,1.0
4,7,793.46,360.75,66.71999999999991,130.11,1,1,1.0
5,1,247.09,355.08,83.41,159.02000000000004,1,1,1.0
5,2,428.59,353.3,61.160000000000025,171.25999999999993,1,1,1.0
5,3,532.9,347.74,58.940000000000055,137.89999999999998,1,1,1.0
5,4,592.28,361.08,70.06000000000006,162.37000000000006,1,1,1.0
5,5,931.01,369.53,78.29999999999995,167.93000000000006,1,1,1.0
5,6,694.82,349.96,65.6099999999999,140.12,1,1,1.0
5,7,792.9,360.64,66.73000000000002,130.11,1,1,1.0
6,1,247.98,355.52,83.41,159.02999999999997,1,1,1.0
6,2,429.25,353.3,61.170000000000016,171.25999999999993,1,1,1.0
6,3,533.23,347.74,58.93999999999994,137.89999999999998,1,1,1.0
6,4,590.23,361.08,70.05999999999995,162.37000000000006,1,1,1.0
6,5,931.35,371.64,78.40999999999997,165.71000000000004,1,1,1.0
6,6,693.93,349.96,65.61000000000001,140.12,1,1,1.0
6,7,792.35,360.53,66.72000000000003,130.11,1,1,1.0
7,1,248.87,355.97,83.40999999999997,159.01999999999998,1,1,1.0
7,2,429.92,353.3,61.15999999999997,171.25999999999993,1,1,1.0
7,3,533.57,347.74,58.93999999999994,137.89,1,1,1.0
7,4,588.17,361.08,70.06000000000006,162.37000000000006,1,1,1.0
7,5,931.68,373.75,78.5200000000001,163.49,1,1,1.0
7,6,693.04,349.96,65.61000000000001,140.12,1,1,1.0
7,7,791.79,360.42,66.72000000000003,130.10999999999996,1,1,1.0
8,1,249.76,356.41,83.41000000000003,159.03000000000003,1,1,1.0
8,2,430.59,353.3,61.160000000000025,171.25999999999993,1,1,1.0
8,3,533.9,347.74,58.940000000000055,137.89,1,1,1.0
8,4,586.11,361.08,70.05999999999995,162.37000000000006,1,1,1.0
8,5,932.01,375.86,78.63999999999999,161.26,1,1,1.0
8,6,692.15,349.96,65.61000000000001,140.12,1,1,1.0
8,7,791.23,360.3,66.73000000000002,130.12,1,1,1.0
9,1,250.65,356.86,83.41,159.01999999999998,1,1,1.0
9,2,431.25,353.3,61.170000000000016,171.25999999999993,1,1,1.0
9,3,534.23,347.74,58.93999999999994,137.89,1,1,1.0
9,4,584.05,361.08,70.06000000000006,162.37000000000006,1,1,1.0
9,5,932.34,377.98,78.75,159.02999999999997,1,1,1.0
9,6,691.26,349.96,65.61000000000001,140.12,1,1,1.0
9,7,790.68,360.19,66.72000000000003,130.12,1,1,1.0
10,1,251.54,357.3,83.41,159.03000000000003,1,1,1.0
10,2,431.92,353.3,61.16999999999996,171.25999999999993,1,1,1.0
10,3,534.57,347.74,58.93999999999994,137.89,1,1,1.0
10,4,582.0,361.08,70.05999999999995,162.37000000000006,1,1,1.0
10,5,932.67,380.09,78.87,156.81,1,1,1.0
10,6,690.37,349.96,65.61000000000001,140.12,1,1,1.0
10,7,790.12,360.08,66.73000000000002,130.11,1,1,1.0
11,1,252.43,357.75,83.40999999999997,159.01999999999998,1,1,1.0
11,2,432.59,353.3,61.160000000000025,171.25999999999993,1,1,1.0
11,3,534.9,347.74,58.940000000000055,137.89,1,1,1.0
11,4,579.94,361.08,70.05999999999995,162.37000000000006,1,1,1.0
11,5,933.0,382.2,78.98000000000002,154.58999999999997,1,1,1.0
11,6,689.48,349.96,65.61000000000001,140.12,1,1,1.0
11,7,789.57,359.97,66.71999999999991,130.10999999999996,1,1,1.0
12,1,255.66,357.63,83.4,159.02999999999997,1,1,1.0
12,2,434.7,354.52,62.94999999999999,170.03999999999996,1,1,1.0
12,3,538.35,348.29,58.93999999999994,137.89999999999998,1,1,1.0
12,4,577.88,361.08,70.06000000000006,162.37000000000006,1,1,1.0
12,5,925.0,381.76,78.97000000000003,154.59000000000003,1,1,1.0
12,6,688.59,349.96,65.61000000000001,140.12,1,1,1.0
12,7,786.79,359.64,66.72000000000003,130.11,1,1,1.0
