1,1,194.6,485.64,196.84,210.18000000000006,1,1,1.0
1,2,453.72,421.13,112.31999999999994,119.0,1,1,1.0
1,3,622.75,440.04,147.90999999999997,203.50999999999993,1,1,1.0
1,4,751.76,405.57,94.51999999999998,129.00000000000006,1,1,1.0
1,5,944.14,422.25,145.68999999999994,186.83000000000004,1,1,1.0
2,1,187.82,474.62,205.85000000000002,219.41999999999996,1,1,1.0
2,2,450.72,415.02,117.53999999999996,124.65999999999997,1,1,1.0
2,3,618.3,434.26,159.26,205.73000000000002,1,1,1.0
2,4,750.31,400.67,100.09000000000003,133.79000000000002,1,1,1.0
2,5,941.7,415.57,155.79999999999995,192.39000000000004,1,1,1.0
3,1,181.03,463.61,214.85999999999999,228.64999999999998,1,1,1.0
3,2,447.72,408.9,122.76999999999998,130.34000000000003,1,1,1.0
3,3,613.85,428.47,170.60000000000002,207.95999999999992,1,1,1.0
3,4,748.86,395.77,105.64999999999998,138.57000000000005,1,1,1.0
3,5,939.25,408.9,165.93000000000006,197.95000000000005,1,1,1.0
4,1,174.25,452.6,223.86,237.88,1,1,1.0
4,2,444.73,402.78,127.98000000000002,136.01,1,1,1.0
4,3,609.4,422.69,181.94000000000005,210.18,1,1,1.0
4,4,747.42,390.88,111.21000000000004,143.35000000000002,1,1,1.0
4,5,936.8,402.22,176.05999999999995,203.51999999999998,1,1,1.0
5,1,167.46,441.58,232.87999999999997,247.12000000000006,1,1,1.0
5,2,441.73,396.66,133.19999999999993,141.69,1,1,1.0
5,3,604.95,416.91,193.28999999999996,212.41000000000003,1,1,1.0
5,4,745.97,385.98,116.76999999999998,148.14,1,1,1.0
5,5,934.36,395.55,186.17999999999995,209.07999999999998,1,1,1.0
6,1,160.67,430.57,241.89000000000001,256.34999999999997,1,1,1.0
6,2,438.73,390.54,138.42999999999995,147.35999999999996,1,1,1.0
6,3,600.5,411.13,204.63,214.63,1,1,1.0
6,4,744.53,381.08,122.33000000000004,152.93,1,1,1.0
6,5,931.91,388.87,196.30000000000007,214.64999999999998,1,1,1.0
7,1,153.89,419.56,250.90000000000003,265.58,1,1,1.0
7,2,435.73,384.43,143.64999999999998,153.03000000000003,1,1,1.0
7,3,596.05,405.34,215.98000000000002,216.86000000000007,1,1,1.0
7,4,743.08,376.19,127.88999999999999,157.70999999999998,1,1,1.0
7,5,929.47,382.2,206.42000000000007,220.2,1,1,1.0
8,1,147.1,408.54,259.90999999999997,274.82,1,1,1.0
8,2,432.73,378.31,148.88,158.7,1,1,1.0
8,3,591.6,399.56,227.31999999999994,219.07999999999998,1,1,1.0
8,4,741.64,371.29,133.44000000000005,162.49999999999994,1,1,1.0
8,5,927.02,375.52,216.54999999999995,225.76999999999998,1,1,1.0
9,1,140.31,397.53,268.93,284.05000000000007,1,1,1.0
9,2,429.74,372.19,154.09000000000003,164.38000000000005,1,1,1.0
9,3,587.15,393.78,238.67000000000007,221.30000000000007,1,1,1.0
9,4,740.19,366.39,139.01,167.28999999999996,1,1,1.0
9,5,924.57,368.85,226.67999999999995,231.32999999999993,1,1,1.0
10,1,133.53,386.52,277.92999999999995,293.28,1,1,1.0
10,2,426.74,366.07,159.31999999999994,170.05,1,1,1.0
10,3,582.7,388.0,250.01,223.51999999999998,1,1,1.0
10,4,738.75,361.5,144.55999999999995,172.07000000000005,1,1,1.0
10,5,922.13,362.17,236.79000000000008,236.90000000000003,1,1,1.0
11,1,126.74,375.51,286.94,302.51,1,1,1.0
11,2,423.74,359.95,164.53999999999996,175.72999999999996,1,1,1.0
11,3,578.25,382.21,261.36,225.75000000000006,1,1,1.0
11,4,737.3,356.6,150.13,176.85000000000002,1,1,1.0
11,5,919.68,355.5,246.91999999999996,242.45000000000005,1,1,1.0
12,1,131.75,368.05,278.82,310.85999999999996,1,1,1.0
12,2,424.19,356.4,164.08999999999997,179.27999999999997,1,1,1.0
12,3,582.24,377.21,252.14,232.42000000000002,1,1,1.0
12,4,738.41,353.6,143.91000000000008,180.63,1,1,1.0
12,5,922.69,350.27,237.89999999999986,249.69000000000005,1,1,1.0
13,1,136.76,360.6,270.7,319.19999999999993,1,1,1.0
13,2,424.63,352.84,163.64999999999998,182.83999999999997,1,1,1.0
13,3,586.24,372.21,242.90999999999997,239.08999999999997,1,1,1.0
13,4,739.52,350.6,137.69000000000005,184.40999999999997,1,1,1.0
13,5,925.69,345.04,228.89999999999986,256.92,1,1,1.0
14,1,141.77,353.15,262.56999999999994,327.5400000000001,1,1,1.0
14,2,425.08,349.29,163.2,186.38999999999993,1,1,1.0
14,3,590.23,367.21,233.69999999999993,245.76000000000005,1,1,1.0
14,4,740.64,347.6,131.46000000000004,188.18999999999994,1,1,1.0
14,5,928.7,339.81,219.87999999999988,264.15000000000003,1,1,1.0
15,1,146.77,345.7,254.46,335.88000000000005,1,1,1.0
15,2,425.52,345.73,162.76,189.94999999999993,1,1,1.0
15,3,594.23,362.21,224.47000000000003,252.43,1,1,1.0
15,4,741.75,344.59,125.24000000000001,191.98000000000008,1,1,1.0
15,5,931.71,334.58,210.8699999999999,271.38000000000005,1,1,1.0
16,1,151.78,338.25,246.33,344.22,1,1,1.0
16,2,425.97,342.18,162.30999999999995,193.49999999999994,1,1,1.0
16,3,598.22,357.21,215.25,259.09,1,1,1.0
16,4,742.86,341.59,119.00999999999999,195.76000000000005,1,1,1.0
16,5,934.71,329.35,201.8599999999999,278.61,1,1,1.0
17,1,156.79,330.79,238.21,352.57,1,1,1.0
17,2,426.42,338.62,161.85999999999996,197.05999999999995,1,1,1.0
17,3,602.22,352.21,206.02999999999997,265.76000000000005,1,1,1.0
17,4,743.97,338.59,112.78999999999996,199.53000000000003,1,1,1.0
17,5,937.72,324.12,192.8499999999999,285.84000000000003,1,1,1.0
18,1,161.8,323.34,230.08999999999997,360.91,1,1,1.0
18,2,426.86,335.07,161.41999999999996,200.60999999999996,1,1,1.0
18,3,606.21,347.2,196.80999999999995,272.44,1,1,1.0
18,4,745.08,335.59,106.56999999999994,203.31,1,1,1.0
18,5,940.73,318.89,183.82999999999993,293.08000000000004,1,1,1.0
19,1,166.81,315.89,221.95999999999998,369.25,1,1,1.0
19,2,427.31,331.51,160.96999999999997,204.16999999999996,1,1,1.0
19,3,610.21,342.2,187.57999999999993,279.10999999999996,1,1,1.0
19,4,746.2,332.59,100.33999999999992,207.08999999999997,1,1,1.0
19,5,943.73,313.66,174.82999999999993,300.31,1,1,1.0
20,1,171.82,308.44,213.84000000000003,377.59,1,1,1.0
20,2,427.75,327.96,160.52999999999997,207.71999999999997,1,1,1.0
20,3,614.2,337.2,178.37,285.78000000000003,1,1,1.0
20,4,747.31,329.59,94.12,210.87000000000006,1,1,1.0
20,5,946.74,308.43,165.80999999999995,307.54,1,1,1.0
21,1,176.83,300.99,205.71,385.92999999999995,1,1,1.0
21,2,428.2,324.4,160.07999999999998,211.27999999999997,1,1,1.0
21,3,618.2,332.2,169.14,292.44,1,1,1.0
21,4,748.42,326.58,87.90000000000009,214.66000000000003,1,1,1.0
21,5,949.75,303.2,156.79999999999995,314.77000000000004,1,1,1.0
22,1,178.72,300.88,205.71,385.92999999999995,1,1,1.0
22,2,430.2,326.4,156.41000000000003,209.27999999999997,1,1,1.0
22,3,617.09,331.76,169.14,292.44000000000005,1,1,1.0
22,4,745.86,330.15,93.01999999999998,211.09000000000003,1,1,1.0
22,5,945.3,307.65,161.25,310.32000000000005,1,1,1.0
23,1,180.61,300.76,205.71999999999997,385.94000000000005,1,1,1.0
23,2,432.2,328.4,152.74000000000007,207.27999999999997,1,1,1.0
23,3,615.98,331.31,169.14,292.44,1,1,1.0
23,4,743.3,333.71,98.1400000000001,207.53000000000003,1,1,1.0
23,5,940.86,312.1,165.68999999999994,305.87,1,1,1.0
24,1,182.5,300.65,205.72000000000003,385.94000000000005,1,1,1.0
24,2,434.21,330.4,149.07,205.27999999999997,1,1,1.0
24,3,614.86,330.87,169.14,292.43999999999994,1,1,1.0
24,4,740.73,337.27,103.25999999999999,203.97000000000003,1,1,1.0
24,5,936.41,316.55,170.14,301.42,1,1,1.0
25,1,184.39,300.54,205.72000000000003,385.94,1,1,1.0
25,2,436.21,332.4,145.40000000000003,203.27999999999997,1,1,1.0
25,3,613.75,330.42,169.14,292.44,1,1,1.0
25,4,738.17,340.83,108.38,200.41000000000003,1,1,1.0
25,5,931.97,321.0,174.57999999999993,296.97,1,1,1.0
26,1,186.28,300.43,205.72,385.93,1,1,1.0
26,2,438.21,334.4,141.73000000000008,201.27999999999997,1,1,1.0
26,3,612.64,329.98,169.14,292.43999999999994,1,1,1.0
26,4,735.61,344.39,113.5,196.85000000000002,1,1,1.0
26,5,927.52,325.45,179.02999999999997,292.52000000000004,1,1,1.0
27,1,188.17,300.32,205.72,385.93,1,1,1.0
27,2,440.21,336.4,138.06,199.27999999999997,1,1,1.0
27,3,611.53,329.53,169.14,292.44000000000005,1,1,1.0
27,4,733.05,347.95,118.62,193.29000000000002,1,1,1.0
27,5,923.08,329.9,183.4699999999999,288.07000000000005,1,1,1.0
28,1,190.06,300.21,205.71999999999997,385.93,1,1,1.0
28,2,442.21,338.4,134.39000000000004,197.27999999999997,1,1,1.0
28,3,610.42,329.09,169.14,292.44,1,1,1.0
28,4,730.49,351.52,123.74000000000001,189.72000000000003,1,1,1.0
28,5,918.63,334.35,187.91999999999996,283.62,1,1,1.0
29,1,191.95,300.1,205.72000000000003,385.92999999999995,1,1,1.0
29,2,444.22,340.4,130.72000000000003,195.27999999999997,1,1,1.0
29,3,609.3,328.64,169.1400000000001,292.44000000000005,1,1,1.0
29,4,727.92,355.08,128.86,186.16000000000003,1,1,1.0
29,5,914.19,338.8,192.3599999999999,279.17,1,1,1.0
30,1,193.84,299.99,205.72,385.92999999999995,1,1,1.0
30,2,446.22,342.4,127.04999999999995,193.27999999999997,1,1,1.0
30,3,608.19,328.2,169.14,292.44,1,1,1.0
30,4,725.36,358.64,133.98000000000002,182.60000000000002,1,1,1.0
30,5,909.74,343.25,196.80999999999995,274.72,1,1,1.0
31,1,195.73,299.88,205.72,385.92999999999995,1,1,1.0
31,2,448.22,344.4,123.38,191.27999999999997,1,1,1.0
31,3,607.08,327.75,169.14,292.45000000000005,1,1,1.0
31,4,722.8,362.2,139.10000000000002,179.04000000000002,1,1,1.0
31,5,905.3,347.7,201.25,270.27000000000004,1,1,1.0
32,1,196.73,298.55,205.50000000000003,384.03000000000003,1,1,1.0
32,2,448.22,343.29,121.15999999999997,192.38999999999993,1,1,1.0
32,3,611.75,326.53,163.79999999999995,293.0,1,1,1.0
32,4,727.14,359.31,133.98000000000002,180.82,1,1,1.0
32,5,910.97,345.7,199.79999999999995,270.27000000000004,1,1,1.0
33,1,197.72,297.22,205.29,382.14,1,1,1.0
33,2,448.22,342.18,118.93999999999994,193.49999999999994,1,1,1.0
33,3,616.42,325.31,158.46000000000004,293.55,1,1,1.0
33,4,731.47,356.42,128.87,182.58999999999997,1,1,1.0
33,5,916.64,343.7,198.35000000000002,270.27000000000004,1,1,1.0
34,1,198.72,295.89,205.08,380.24,1,1,1.0
34,2,448.22,341.07,116.72000000000003,194.60999999999996,1,1,1.0
34,3,621.09,324.08,153.12,294.11000000000007,1,1,1.0
34,4,735.81,353.53,123.75,184.37,1,1,1.0
34,5,922.31,341.69,196.9000000000001,270.28000000000003,1,1,1.0
35,1,199.72,294.57,204.85999999999999,378.34,1,1,1.0
35,2,448.22,339.96,114.5,195.71999999999997,1,1,1.0
35,3,625.76,322.86,147.76999999999998,294.66999999999996,1,1,1.0
35,4,740.15,350.64,118.63,186.14999999999998,1,1,1.0
35,5,927.99,339.69,195.44000000000005,270.27000000000004,1,1,1.0
36,1,200.72,293.24,204.64000000000001,376.43999999999994,1,1,1.0
36,2,448.22,338.85,112.27999999999997,196.82999999999993,1,1,1.0
36,3,630.43,321.64,142.43000000000006,295.22,1,1,1.0
36,4,744.49,347.75,113.50999999999999,187.92999999999995,1,1,1.0
36,5,933.66,337.69,194.0000000000001,270.27000000000004,1,1,1.0
37,1,201.71,291.91,204.42999999999998,374.55,1,1,1.0
37,2,448.22,337.74,110.05999999999995,197.93999999999994,1,1,1.0
37,3,635.1,320.42,137.09000000000003,295.77000000000004,1,1,1.0
37,4,748.82,344.86,108.39999999999998,189.71000000000004,1,1,1.0
37,5,939.33,335.69,192.55000000000007,270.27000000000004,1,1,1.0
38,1,202.71,290.58,204.21,372.65000000000003,1,1,1.0
38,2,448.22,336.63,107.83999999999992,199.04999999999995,1,1,1.0
38,3,639.77,319.19,131.75,296.33,1,1,1.0
38,4,753.16,341.97,103.28000000000009,191.48000000000002,1,1,1.0
38,5,945.0,333.69,191.0999999999999,270.27000000000004,1,1,1.0
39,1,203.71,289.26,203.98999999999998,370.75,1,1,1.0
39,2,448.22,335.52,105.62,200.15999999999997,1,1,1.0
39,3,644.44,317.97,126.40999999999997,296.89,1,1,1.0
39,4,757.5,339.08,98.15999999999997,193.26000000000005,1,1,1.0
39,5,950.67,331.69,189.64999999999998,270.27000000000004,1,1,1.0
40,1,204.7,287.93,203.79000000000002,368.84999999999997,1,1,1.0
40,2,448.22,334.41,103.39999999999998,201.26999999999992,1,1,1.0
